instance,shape_0,shape_1,shape_2,volume,class_idx,class_label,class_volume,class_volume_ratio,compactness,std,mean_intensity,std_intensity,min_intensity,max_intensity,modality,n_training_samples,n_test_samples,n_channels,n_classes,source
colon_008,512,512,149,39059456,0,background,39050712,0.9997761361550965,0.18577241207665113,0.014960405405016891,-513.2615068836645,507.9095349320314,-1024.0,1821.0,3,126,64,1,2,CT
colon_008,512,512,149,39059456,1,colon cancer primaries,8744,0.00022386384490352348,0.06925836825813043,0.014960405405016893,63.04425892040256,39.278691810598666,-572.0,225.0,3,126,64,1,2,CT
colon_108,512,512,44,11534336,0,background,11523084,0.9990244778719816,0.05794415171832288,0.031218111483499997,-576.3413204312318,487.5637218341837,-1024.0,1163.0,3,126,64,1,2,CT
colon_108,512,512,44,11534336,1,colon cancer primaries,11252,0.0009755221280184659,0.050636545652865544,0.0312181114835,69.93583362957696,25.670399266398576,-116.0,148.0,3,126,64,1,2,CT
colon_104,512,512,89,23330816,0,background,23327845,0.9998726576901553,0.11546907654081794,0.01128388646614073,-545.3745583014634,510.5213276447544,-1024.0,3071.0,3,126,64,1,2,CT
colon_104,512,512,89,23330816,1,colon cancer primaries,2971,0.0001273423098446278,0.013928624176970399,0.01128388646614073,59.11612251767082,24.044996930586684,-48.0,148.0,3,126,64,1,2,CT
colon_022,512,512,76,19922944,0,background,19911151,0.9994080694098222,0.09910412008364679,0.024322421926161727,-487.9224640001977,544.9620136114245,-1024.0,1554.0,3,126,64,1,2,CT
colon_022,512,512,76,19922944,1,colon cancer primaries,11793,0.0005919305901778372,0.033829468660043674,0.024322421926161727,104.94106673450352,46.12018891739656,-66.0,396.0,3,126,64,1,2,CT
colon_122,512,512,90,23592960,0,background,23584828,0.9996553209092882,0.11667137643796512,0.0185623351719611,-361.6092499805383,484.55329321501256,-1024.0,1405.0,3,126,64,1,2,CT
colon_122,512,512,90,23592960,1,colon cancer primaries,8132,0.00034467909071180555,0.020468193990159138,0.0185623351719611,48.98229217904574,29.496882729564074,-270.0,230.0,3,126,64,1,2,CT
colon_041,512,512,104,27262976,0,background,27256004,0.9997442685640775,0.13380584688095262,0.015989560261469575,-558.9935713246887,492.749702633149,-1024.0,1444.0,3,126,64,1,2,CT
colon_041,512,512,104,27262976,1,colon cancer primaries,6972,0.00025573143592247594,0.0757561942041124,0.015989560261469575,63.45582329317269,31.98714554992901,-68.0,251.0,3,126,64,1,2,CT
colon_141,512,512,90,23592960,0,background,23582229,0.999545160929362,0.11664560657551461,0.021322105713504177,-604.6669291524563,501.63789441841504,-1024.0,1584.0,3,126,64,1,2,CT
colon_141,512,512,90,23592960,1,colon cancer primaries,10731,0.00045483907063802084,0.028644768888030244,0.021322105713504177,66.72714565278166,33.67809190042989,-217.0,170.0,3,126,64,1,2,CT
colon_030,512,512,112,29360128,0,background,29309705,0.9982826028551374,0.14302218856394536,0.041405889579977664,-387.7986277241617,509.65038622293946,-1024.0,1434.0,3,126,64,1,2,CT
colon_030,512,512,112,29360128,1,colon cancer primaries,50423,0.0017173971448625838,0.05657519495170573,0.041405889579977664,68.78484025147254,23.575456064084072,-395.0,200.0,3,126,64,1,2,CT
colon_053,512,512,137,35913728,0,background,35905986,0.9997844278377338,0.17242142132595614,0.014680793265659157,-415.49732910829965,515.3092692475703,-1024.0,1662.0,3,126,64,1,2,CT
colon_053,512,512,137,35913728,1,colon cancer primaries,7742,0.00021557216226619525,0.04533389228360587,0.014680793265659157,81.0623869801085,30.510622268018153,-34.0,299.0,3,126,64,1,2,CT
colon_106,512,512,93,24379392,0,background,24377367,0.9999169380434098,0.12041685530758062,0.009113454740195684,-566.9706098693923,486.26253102854537,-1024.0,1564.0,3,126,64,1,2,CT
colon_106,512,512,93,24379392,1,colon cancer primaries,2025,8.306195659022177e-05,0.01461303147832701,0.009113454740195684,64.76296296296296,29.306201443938487,-173.0,136.0,3,126,64,1,2,CT
colon_006,512,512,68,17825792,0,background,17824598,0.9999330184038948,0.08904386259199433,0.00818395439692976,-399.06246884221457,502.3194759636051,-1024.0,1439.0,3,126,64,1,2,CT
colon_006,512,512,68,17825792,1,colon cancer primaries,1194,6.698159610523897e-05,4.603800503137186e-05,0.00818395439692976,79.56030150753769,22.57097790958979,1.0,131.0,3,126,64,1,2,CT
colon_165,512,512,142,37224448,0,background,37222574,0.9999496567417199,0.17809247506594109,0.007095119719673213,-618.4726690314324,494.5654894699563,-1024.0,1489.0,3,126,64,1,2,CT
colon_165,512,512,142,37224448,1,colon cancer primaries,1874,5.034325828014965e-05,0.03717143537128806,0.007095119719673213,68.50480256136606,34.988002645524624,-388.0,171.0,3,126,64,1,2,CT
colon_065,512,512,178,46661632,0,background,46652656,0.9998076363895716,0.21630584630922517,0.013868186855887648,-553.5021253881023,509.4423551912083,-1024.0,3071.0,3,126,64,1,2,CT
colon_065,512,512,178,46661632,1,colon cancer primaries,8976,0.00019236361042837078,0.05512076442135833,0.013868186855887648,76.55692959001783,25.591354719585173,-212.0,141.0,3,126,64,1,2,CT
colon_118,512,512,166,43515904,0,background,43508922,0.9998395529138037,0.20399314236872096,0.012665754731910511,-500.90999464431684,506.8795204395738,-1024.0,1666.0,3,126,64,1,2,CT
colon_118,512,512,166,43515904,1,colon cancer primaries,6982,0.0001604470861963479,0.05864053296488601,0.012665754731910511,67.11214551704383,35.17661212223526,-126.0,232.0,3,126,64,1,2,CT
colon_069,512,512,107,28049408,0,background,28011138,0.9986356218284536,0.13710697219363102,0.03691228310131293,-501.0538505433089,495.9513985329567,-1024.0,1381.0,3,126,64,1,2,CT
colon_069,512,512,107,28049408,1,colon cancer primaries,38270,0.0013643781715464369,0.08553867362960149,0.03691228310131293,46.695061405800885,29.10370048522659,-133.0,276.0,3,126,64,1,2,CT
colon_169,512,512,258,67633152,0,background,67629887,0.999951724858247,0.286241566227597,0.006947863791385936,-659.7038484923094,464.9733212175374,-1024.0,3071.0,3,126,64,1,2,CT
colon_169,512,512,258,67633152,1,colon cancer primaries,3265,4.827514175296754e-05,0.08170355741405774,0.006947863791385936,55.61623277182236,26.03898678856214,-128.0,195.0,3,126,64,1,2,CT
colon_114,512,512,45,11796480,0,background,11795107,0.9998836093478732,0.05935748632019229,0.010787822085241804,-648.4135215560148,477.2452394507084,-1024.0,1470.0,3,126,64,1,2,CT
colon_114,512,512,45,11796480,1,colon cancer primaries,1373,0.00011639065212673612,0.05394110007759734,0.010787822085241804,53.39038601602331,30.88324409038903,-111.0,127.0,3,126,64,1,2,CT
colon_077,512,512,100,26214400,0,background,26194493,0.999240608215332,0.12883371148810407,0.027546598860573236,-474.97581327495055,477.81491393606075,-1024.0,3071.0,3,126,64,1,2,CT
colon_077,512,512,100,26214400,1,colon cancer primaries,19907,0.0007593917846679687,0.05698274604510353,0.027546598860573236,64.27613402320792,32.09430105030004,-83.0,291.0,3,126,64,1,2,CT
colon_217,512,512,96,25165824,0,background,25162921,0.9998846451441447,0.12409678695784421,0.010739718297633974,-673.8391889796897,468.48929579726934,-1024.0,2814.0,3,126,64,1,2,CT
colon_217,512,512,96,25165824,1,colon cancer primaries,2903,0.00011535485585530599,0.0254846907354367,0.010739718297633974,44.48432655873235,19.475193658939414,-50.0,94.0,3,126,64,1,2,CT
colon_205,512,512,85,22282240,0,background,22272635,0.9995689392089844,0.11044174457298354,0.02075752821532646,-482.97643897994107,507.92767471861816,-1024.0,1432.0,3,126,64,1,2,CT
colon_205,512,512,85,22282240,1,colon cancer primaries,9605,0.000431060791015625,0.011176001208301574,0.02075752821532646,55.88453930244664,25.180797477274343,-61.0,154.0,3,126,64,1,2,CT
colon_096,512,512,91,23855104,0,background,23849648,0.9997712858430632,0.11793375296044532,0.015121568925584195,-401.22233309271485,489.4838260956598,-1024.0,1404.0,3,126,64,1,2,CT
colon_096,512,512,91,23855104,1,colon cancer primaries,5456,0.0002287141569368132,0.055818460978600964,0.015121568925584195,57.558284457478,27.830529850836857,-51.0,169.0,3,126,64,1,2,CT
colon_196,512,512,94,24641536,0,background,24639852,0.9999316601043052,0.12164802543402102,0.008266512284722395,-559.7303290620414,484.6937422363424,-1024.0,1671.0,3,126,64,1,2,CT
colon_196,512,512,94,24641536,1,colon cancer primaries,1684,6.833989569481383e-05,0.08680550565368485,0.008266512284722395,86.7749406175772,38.75722063209306,-32.0,236.0,3,126,64,1,2,CT
colon_088,512,512,95,24903680,0,background,24900488,0.999871826171875,0.12286558261154486,0.01132066250688435,-605.3576480509137,487.55586941932756,-1024.0,1418.0,3,126,64,1,2,CT
colon_088,512,512,95,24903680,1,colon cancer primaries,3192,0.000128173828125,0.06946826484934499,0.01132066250688435,56.86184210526316,27.86589614627923,-67.0,181.0,3,126,64,1,2,CT
colon_102,512,512,96,25165824,0,background,25159395,0.9997445344924927,0.12405639362067686,0.015981246662316373,-477.51717650603285,477.44338574154,-1024.0,2540.0,3,126,64,1,2,CT
colon_102,512,512,96,25165824,1,colon cancer primaries,6429,0.0002554655075073242,0.02682027537197263,0.015981246662316373,43.07808368331,38.77994440477155,-583.0,109.0,3,126,64,1,2,CT
colon_161,512,512,95,24903680,0,background,24891956,0.9995292262027138,0.12281648016338848,0.021692214486261307,-532.9128414014551,502.78871335569266,-1024.0,1592.0,3,126,64,1,2,CT
colon_161,512,512,95,24903680,1,colon cancer primaries,11724,0.0004707737972861842,0.012908463756229342,0.021692214486261307,51.09868645513477,22.190524571039845,-174.0,120.0,3,126,64,1,2,CT
colon_061,512,512,85,22282240,0,background,22276525,0.9997435177073759,0.11046917415821723,0.016013010630661392,-451.5248779600948,476.7486583265044,-1024.0,1537.0,3,126,64,1,2,CT
colon_061,512,512,85,22282240,1,colon cancer primaries,5715,0.0002564822926240809,0.019016309853726782,0.016013010630661392,78.01924759405074,24.874234431264348,-65.0,171.0,3,126,64,1,2,CT
colon_134,512,512,146,38273024,0,background,38270458,0.9999329553891535,0.1825272110625107,0.008187802871752805,-561.3930355628354,490.75227926616753,-1024.0,1707.0,3,126,64,1,2,CT
colon_134,512,512,146,38273024,1,colon cancer primaries,2566,6.704461084653254e-05,0.03060314120910491,0.008187802871752806,55.78409976617303,39.76163580275607,-118.0,181.0,3,126,64,1,2,CT
colon_149,512,512,87,22806528,0,background,22789938,0.9992725766938308,0.112855305919653,0.026960974787696344,-554.9728966353484,512.0678674321467,-1024.0,1602.0,3,126,64,1,2,CT
colon_149,512,512,87,22806528,1,colon cancer primaries,16590,0.000727423306169181,0.06946278419070247,0.026960974787696344,69.07914406268837,49.84719210557872,-67.0,445.0,3,126,64,1,2,CT
colon_157,512,512,41,10747904,0,background,10725800,0.9979434129668445,0.05399074070668328,0.04530295225402399,-647.3819223740886,474.3174164328969,-1024.0,3071.0,3,126,64,1,2,CT
colon_157,512,512,41,10747904,1,colon cancer primaries,22104,0.002056587033155488,0.015988650574625028,0.04530295225402399,95.14259862468332,28.118425985323235,-317.0,258.0,3,126,64,1,2,CT
colon_026,512,512,82,21495808,0,background,21489127,0.9996891952142483,0.10670495287294227,0.01762691652379613,-569.9916951954353,501.1204155048152,-1024.0,3071.0,3,126,64,1,2,CT
colon_026,512,512,82,21495808,1,colon cancer primaries,6681,0.0003108047857517149,0.01746038101861769,0.01762691652379613,95.22781020805269,29.93076697454277,-54.0,226.0,3,126,64,1,2,CT
colon_126,512,512,85,22282240,0,background,22269309,0.99941967234892,0.11040544088467394,0.024082999624161567,-576.1716779357636,506.26542893664333,-1024.0,1705.0,3,126,64,1,2,CT
colon_126,512,512,85,22282240,1,colon cancer primaries,12931,0.0005803276510799632,0.03331820498536989,0.024082999624161567,77.96891191709845,42.30403149287185,-174.0,396.0,3,126,64,1,2,CT
colon_038,512,512,41,10747904,0,background,10744230,0.9996581659084414,0.05411983870217095,0.018485595500619595,-519.5987903274595,499.43427364993016,-1024.0,2079.0,3,126,64,1,2,CT
colon_038,512,512,41,10747904,1,colon cancer primaries,3674,0.000341834091558689,0.016032887768844803,0.0184855955006196,54.770005443658135,32.14147183813432,-102.0,163.0,3,126,64,1,2,CT
colon_138,512,512,81,21233664,0,background,21217109,0.9992203418119454,0.10540651672247449,0.027911472930756576,-582.0133198637005,504.20336301916524,-1024.0,2976.0,3,126,64,1,2,CT
colon_138,512,512,81,21233664,1,colon cancer primaries,16555,0.000779658188054591,0.03744033527326393,0.027911472930756576,73.19673814557535,17.70682795415709,-63.0,133.0,3,126,64,1,2,CT
colon_045,512,512,98,25690112,0,background,25682413,0.9997003127117546,0.12650156787753844,0.01730888430184381,-513.726568644465,490.93729274664076,-1024.0,1314.0,3,126,64,1,2,CT
colon_045,512,512,98,25690112,1,colon cancer primaries,7699,0.0002996872882453763,0.08982584723996703,0.01730888430184381,38.39602545785167,30.120931128721402,-116.0,193.0,3,126,64,1,2,CT
colon_145,512,512,59,15466496,0,background,15457198,0.9993988295732918,0.0774445182827347,0.024511405933282566,-613.961626874418,480.09371261453003,-1000.0,1656.0,3,126,64,1,2,CT
colon_145,512,512,59,15466496,1,colon cancer primaries,9298,0.0006011704267081568,0.048271547683294135,0.024511405933282566,60.90643149064315,22.42630577533561,-84.0,128.0,3,126,64,1,2,CT
colon_092,512,512,90,23592960,0,background,23585465,0.9996823204888238,0.11665188192084647,0.017820734858708512,-493.57282589086117,502.37698415439553,-1024.0,1484.0,3,126,64,1,2,CT
colon_092,512,512,90,23592960,1,colon cancer primaries,7495,0.00031767951117621525,0.03758359364907228,0.01782073485870851,49.61814543028686,29.6534197212335,-51.0,286.0,3,126,64,1,2,CT
colon_192,512,512,87,22806528,0,background,22797386,0.9995991498574444,0.11292234933508423,0.020017229121906902,-484.5224118677466,485.6652409765507,-1024.0,1569.0,3,126,64,1,2,CT
colon_192,512,512,87,22806528,1,colon cancer primaries,9142,0.0004008501425556753,0.033270080651723793,0.020017229121906902,69.50393786917523,24.88608340096278,-64.0,142.0,3,126,64,1,2,CT
colon_201,512,512,154,40370176,0,background,40359237,0.9997290326403333,0.19120623770609127,0.016458855864146756,-424.62649779528783,491.89612275716075,-1024.0,2156.0,3,126,64,1,2,CT
colon_201,512,512,154,40370176,1,colon cancer primaries,10939,0.0002709673596667005,0.05152327649142784,0.016458855864146756,73.684340433312,27.19824433119449,-67.0,186.0,3,126,64,1,2,CT
colon_213,512,512,40,10485760,0,background,10480243,0.9994738578796387,0.052793750528950155,0.022931752982066473,-686.6854360151764,477.1013264790842,-1024.0,1592.0,3,126,64,1,2,CT
colon_213,512,512,40,10485760,1,colon cancer primaries,5517,0.0005261421203613282,0.02625441216181737,0.022931752982066473,99.23346021388436,21.68151205662419,-119.0,158.0,3,126,64,1,2,CT
colon_203,512,512,106,27787264,0,background,27768870,0.9993380420612838,0.1361079414033548,0.0257200262519988,-540.4490899701716,495.90254210518964,-1024.0,1953.0,3,126,64,1,2,CT
colon_203,512,512,106,27787264,1,colon cancer primaries,18394,0.0006619579387160967,0.07045384379842386,0.025720026251998797,53.084103512014785,27.279461443155803,-465.0,148.0,3,126,64,1,2,CT
colon_163,512,512,94,24641536,0,background,24638610,0.999881257402136,0.12163170459959953,0.010896260737495281,-638.759599100761,471.2664022092646,-1024.0,1437.0,3,126,64,1,2,CT
colon_163,512,512,94,24641536,1,colon cancer primaries,2926,0.00011874259786402926,0.04412621421865038,0.010896260737495281,63.68728639781271,26.638955044366426,-66.0,173.0,3,126,64,1,2,CT
colon_100,512,512,98,25690112,0,background,25680259,0.9996164672228754,0.12647271833333742,0.01958023696826498,-410.3691531693664,481.5266167691796,-1024.0,1360.0,3,126,64,1,2,CT
colon_100,512,512,98,25690112,1,colon cancer primaries,9853,0.0003835327771245217,0.03143975619782197,0.01958023696826498,37.819547345985995,21.66554954913273,-82.0,123.0,3,126,64,1,2,CT
colon_171,512,512,119,31195136,0,background,31180562,0.9995328117819393,0.15159770399927627,0.021609487574432887,-441.17848847625004,477.4995098379455,-1024.0,13438.0,3,126,64,1,2,CT
colon_171,512,512,119,31195136,1,colon cancer primaries,14574,0.00046718821806066176,0.05167394724061608,0.021609487574432887,57.53430767119528,26.200979172613096,-112.0,129.0,3,126,64,1,2,CT
colon_012,512,512,88,23068672,0,background,23053265,0.9993321245366876,0.11409370316905362,0.025834655129840556,-486.9562643295863,499.9423079048272,-1024.0,1560.0,3,126,64,1,2,CT
colon_012,512,512,88,23068672,1,colon cancer primaries,15407,0.0006678754633123225,0.011446138485125235,0.025834655129840556,97.74362302849354,29.019809921539753,-79.0,185.0,3,126,64,1,2,CT
colon_112,512,512,205,53739520,0,background,53726141,0.9997510398306497,0.24228255591885714,0.01577650747739641,-521.9633469859672,503.614287896394,-1024.0,3071.0,3,126,64,1,2,CT
colon_112,512,512,205,53739520,1,colon cancer primaries,13379,0.00024896016935022867,0.04295698539299776,0.01577650747739641,106.6411540473877,44.22033906550136,-65.0,388.0,3,126,64,1,2,CT
colon_024,512,512,100,26214400,0,background,26196467,0.9993159103393555,0.12883458095522868,0.02614615998537338,-439.62267289707427,515.2365775275953,-1024.0,1654.0,3,126,64,1,2,CT
colon_024,512,512,100,26214400,1,colon cancer primaries,17933,0.0006840896606445313,0.05905953318390398,0.02614615998537338,66.10081971783862,25.814714239195688,-265.0,151.0,3,126,64,1,2,CT
colon_124,512,512,153,40108032,0,background,40095075,0.9996769475001915,0.1900763208383705,0.01797075782739532,-330.8004661170979,448.0054882024998,-1024.0,1443.0,3,126,64,1,2,CT
colon_124,512,512,153,40108032,1,colon cancer primaries,12957,0.00032305249980851716,0.06883291710003074,0.017970757827395323,53.4987265570734,27.755085541273804,-170.0,144.0,3,126,64,1,2,CT
colon_059,512,512,44,11534336,0,background,11528062,0.9994560588489879,0.05802122510906259,0.023316202071442218,-677.6358633393887,461.68995974076915,-1024.0,1725.0,3,126,64,1,2,CT
colon_059,512,512,44,11534336,1,colon cancer primaries,6274,0.0005439411510120739,0.011075410472921361,0.023316202071442218,72.90643927319094,29.338743789227905,-355.0,152.0,3,126,64,1,2,CT
colon_159,512,512,95,24903680,0,background,24884720,0.9992386667351973,0.12276779371817062,0.027581762751182206,-468.0712836230426,519.5463133798869,-1024.0,3071.0,3,126,64,1,2,CT
colon_159,512,512,95,24903680,1,colon cancer primaries,18960,0.0007613332648026315,0.021379220855134422,0.027581762751182206,54.79731012658228,26.950352916064865,-367.0,165.0,3,126,64,1,2,CT
colon_028,512,512,95,24903680,0,background,24899195,0.9998199061343545,0.12285442508181155,0.013418697099387264,-476.43709533581307,498.56658311281956,-1024.0,1298.0,3,126,64,1,2,CT
colon_028,512,512,95,24903680,1,colon cancer primaries,4485,0.0001800938656455592,0.03319375853964263,0.013418697099387264,39.1273132664437,37.32556547669345,-322.0,122.0,3,126,64,1,2,CT
colon_155,512,512,127,33292288,0,background,33283427,0.9997338422640102,0.16099519345471902,0.016312170182084966,-539.7823245785357,495.7710369883844,-1024.0,1677.0,3,126,64,1,2,CT
colon_155,512,512,127,33292288,1,colon cancer primaries,8861,0.00026615773598978837,0.038101991951933235,0.016312170182084966,61.45672046044464,20.649898567150537,-96.0,128.0,3,126,64,1,2,CT
colon_136,512,512,114,29884416,0,background,29868673,0.9994732036925199,0.14569997288084763,0.022945997322638273,-518.7456322883845,488.42794001647394,-1024.0,1492.0,3,126,64,1,2,CT
colon_136,512,512,114,29884416,1,colon cancer primaries,15743,0.000526796307480126,0.07009550789025222,0.022945997322638273,59.1215778441212,24.980817515201025,-89.0,145.0,3,126,64,1,2,CT
colon_036,512,512,97,25427968,0,background,25424306,0.9998559853465286,0.12531650606694505,0.011999746382775064,-544.4723102372981,507.41260625496994,-1024.0,1582.0,3,126,64,1,2,CT
colon_036,512,512,97,25427968,1,colon cancer primaries,3662,0.00014401465347132732,0.046273411846169336,0.011999746382775064,69.61032222829056,33.096498145041124,-199.0,177.0,3,126,64,1,2,CT
colon_117,512,512,145,38010880,0,background,37995346,0.999591327535695,0.18133723122559153,0.02021151778372569,-570.2941954785725,491.8075653986107,-1024.0,1644.0,3,126,64,1,2,CT
colon_117,512,512,145,38010880,1,colon cancer primaries,15534,0.0004086724643049569,0.04211402230260543,0.02021151778372569,75.76046092442384,44.80805786219691,-640.0,176.0,3,126,64,1,2,CT
colon_009,512,512,90,23592960,0,background,23575339,0.9992531246609158,0.11657243505881885,0.027318812498203813,-442.540066041044,510.08495594195347,-1024.0,1640.0,3,126,64,1,2,CT
colon_009,512,512,90,23592960,1,colon cancer primaries,17621,0.0007468753390842014,0.05293009810960216,0.027318812498203813,74.7760059020487,25.1270094138256,-189.0,189.0,3,126,64,1,2,CT
colon_074,512,512,80,20971520,0,background,20967520,0.9998092651367188,0.10422375407430028,0.013809362168224102,-722.6072011377597,446.75896299736905,-1024.0,3071.0,3,126,64,1,2,CT
colon_074,512,512,80,20971520,1,colon cancer primaries,4000,0.00019073486328125,0.00015910364256140863,0.013809362168224102,94.105,34.99943535258819,-32.0,303.0,3,126,64,1,2,CT
colon_005,512,512,98,25690112,0,background,25674900,0.9994078655632175,0.12643126772461377,0.024326607112198563,-631.417160728961,489.9232009525528,-1024.0,1414.0,3,126,64,1,2,CT
colon_005,512,512,98,25690112,1,colon cancer primaries,15212,0.0005921344367825255,0.00026555607319861613,0.024326607112198563,73.91684196686826,33.57420403000242,-601.0,173.0,3,126,64,1,2,CT
colon_078,512,512,95,24903680,0,background,24891401,0.999506940339741,0.12278474494742837,0.02219947189530528,-512.4901810870348,506.6119651805021,-1024.0,1877.0,3,126,64,1,2,CT
colon_078,512,512,95,24903680,1,colon cancer primaries,12279,0.000493059660259046,0.04405263326006282,0.02219947189530528,63.79460868148872,34.31852350717576,-150.0,260.0,3,126,64,1,2,CT
colon_066,512,512,92,24117248,0,background,24101424,0.9993438720703125,0.11903956614088525,0.025606589500114692,-478.98152669319455,490.97282664813827,-1024.0,2976.0,3,126,64,1,2,CT
colon_066,512,512,92,24117248,1,colon cancer primaries,15824,0.0006561279296875,0.05561506399887833,0.025606589500114692,42.9380055611729,29.239858049454412,-92.0,188.0,3,126,64,1,2,CT
colon_166,512,512,87,22806528,0,background,22771412,0.9984602654117277,0.11266941719366637,0.03920923112826746,-472.01789313723714,505.37665582947614,-1024.0,3071.0,3,126,64,1,2,CT
colon_166,512,512,87,22806528,1,colon cancer primaries,35116,0.0015397345882722702,0.03892640113022562,0.03920923112826746,70.49345027907506,24.262791184023563,-343.0,196.0,3,126,64,1,2,CT
colon_033,512,512,195,51118080,0,background,51057351,0.9988119858961839,0.23256695216036072,0.03444710040489966,-466.8010343701537,500.8598742349812,-1024.0,1551.0,3,126,64,1,2,CT
colon_033,512,512,195,51118080,1,colon cancer primaries,60729,0.0011880141038161057,0.0997842385120788,0.03444710040489966,66.0823823873273,32.90245386968744,-149.0,200.0,3,126,64,1,2,CT
colon_133,512,512,113,29622272,0,background,29616675,0.9998110543310115,0.14462786741893738,0.0137444522816545,-602.0630921600754,483.88127055819274,-1024.0,1493.0,3,126,64,1,2,CT
colon_133,512,512,113,29622272,1,colon cancer primaries,5597,0.00018894566898852323,0.03945653126897751,0.0137444522816545,61.785242093978916,31.975876037765094,-246.0,137.0,3,126,64,1,2,CT
