instance,shape_0,shape_1,shape_2,volume,class_idx,class_label,class_volume,class_volume_ratio,compactness,std,mean_intensity,std_intensity,min_intensity,max_intensity,modality,n_training_samples,n_test_samples,n_channels,n_classes,source
prostate_38,320,320,20,2048000,0,background,1904108,0.929740234375,0.038990422588300225,0.2555842932562957,225.49883961413954,322.24093017547074,0.0,2693.0,4,32,16,2,3,mp-MRI
prostate_38,320,320,20,2048000,1,PZ,8844,0.004318359375,0.005477141650561168,0.06557218272490495,819.8155811849841,566.2944447432762,9.0,2050.0,4,32,16,2,3,mp-MRI
prostate_38,320,320,20,2048000,2,TZ,135048,0.06594140625,0.13027255234774526,0.24817964701355483,752.9479222202476,547.5347613698208,0.0,2343.0,4,32,16,2,3,mp-MRI
prostate_10,320,320,20,2048000,0,background,2020530,0.9865869140625,0.04174077358150607,0.11503553826158783,188.44894978050314,300.3229475668146,0.0,2606.0,4,32,16,2,3,mp-MRI
prostate_10,320,320,20,2048000,1,PZ,12719,0.00621044921875,0.022180696736028557,0.07856131070222368,777.6580312917682,469.1500830073559,0.0,2053.0,4,32,16,2,3,mp-MRI
prostate_10,320,320,20,2048000,2,TZ,14751,0.00720263671875,0.05639030746905255,0.08456215904911457,459.98064537997425,348.4617374508138,0.0,1623.0,4,32,16,2,3,mp-MRI
prostate_02,320,320,24,2457600,0,background,2406966,0.97939697265625,0.049639103228331496,0.1420511971368863,302.9139996161142,371.53467102395626,0.0,2871.0,4,32,16,2,3,mp-MRI
prostate_02,320,320,24,2457600,1,PZ,14770,0.006009928385416667,0.029892159135777318,0.07729042079209299,1004.6423832092079,575.9586399327733,0.0,2261.0,4,32,16,2,3,mp-MRI
prostate_02,320,320,24,2457600,2,TZ,35864,0.014593098958333333,0.1087719450978508,0.11991722320469941,842.3959959848315,495.8592205264642,0.0,2533.0,4,32,16,2,3,mp-MRI
prostate_24,320,320,20,2048000,0,background,1972035,0.96290771484375,0.040605649308714124,0.18898795606635257,251.55737778487705,356.9813660222947,0.0,2995.0,4,32,16,2,3,mp-MRI
prostate_24,320,320,20,2048000,1,PZ,5375,0.00262451171875,0.004696319113131486,0.05116271745116891,801.610046511628,556.6843383708937,0.0,2278.0,4,32,16,2,3,mp-MRI
prostate_24,320,320,20,2048000,2,TZ,70590,0.0344677734375,0.1399929233389588,0.18242737193678263,826.9505099872504,541.6824745536015,0.0,2269.0,4,32,16,2,3,mp-MRI
prostate_47,320,320,20,2048000,0,background,1996394,0.9748017578125,0.04131620575406694,0.15672680299859368,240.59704096485964,381.30863475338737,0.0,2840.0,4,32,16,2,3,mp-MRI
prostate_47,320,320,20,2048000,1,PZ,14677,0.00716650390625,0.02779222642504311,0.08435131965779596,777.8054098248961,586.6899730671596,0.0,2032.0,4,32,16,2,3,mp-MRI
prostate_47,320,320,20,2048000,2,TZ,36929,0.01803173828125,0.10993343392782416,0.13306612903292286,739.2009125619431,544.9250687218573,0.0,2465.0,4,32,16,2,3,mp-MRI
prostate_28,384,384,11,1622016,0,background,1589653,0.980047669073548,0.01907585021036058,0.13983645954132778,316.5404352396404,427.6350559046227,0.0,3116.0,4,32,16,2,3,mp-MRI
prostate_28,384,384,11,1622016,1,PZ,14398,0.008876607875631314,0.03252623550076599,0.09379666149844337,900.0878246978747,671.8009671628027,0.0,2384.0,4,32,16,2,3,mp-MRI
prostate_28,384,384,11,1622016,2,TZ,17965,0.011075723050820708,0.05159799826007885,0.10465682686629772,788.616281658781,609.9936330026662,0.0,2434.0,4,32,16,2,3,mp-MRI
prostate_00,320,320,15,1536000,0,background,1503154,0.9786158854166667,0.031107200708469677,0.14466110129132903,390.9193399345643,482.47490453510085,0.0,3619.0,4,32,16,2,3,mp-MRI
prostate_00,320,320,15,1536000,1,PZ,5813,0.0037845052083333333,0.022414219073421403,0.06140181372452648,963.464046103561,655.0545424565183,18.0,2814.0,4,32,16,2,3,mp-MRI
prostate_00,320,320,15,1536000,2,TZ,27033,0.017599609375,0.09363064924845908,0.13149092411587718,849.5337735360486,602.8931103294327,18.0,2965.0,4,32,16,2,3,mp-MRI
prostate_42,320,320,22,2252800,0,background,2189283,0.9718053089488636,0.045251894704292306,0.16552869977036386,185.83956002947085,280.7745263907247,0.0,3370.0,4,32,16,2,3,mp-MRI
prostate_42,320,320,22,2252800,1,PZ,10883,0.004830877130681819,0.01850648745935019,0.06933642445951571,828.3115868786181,601.2710644110495,0.0,2330.0,4,32,16,2,3,mp-MRI
prostate_42,320,320,22,2252800,2,TZ,52634,0.023363813920454547,0.1393266831273804,0.15105610255645097,739.4668845233119,536.8816444221289,0.0,2186.0,4,32,16,2,3,mp-MRI
prostate_21,320,320,20,2048000,0,background,2009428,0.981166015625,0.04162150310284853,0.13593846184050395,504.8905924969693,542.0793284287726,0.0,3591.0,4,32,16,2,3,mp-MRI
prostate_21,320,320,20,2048000,1,PZ,14387,0.00702490234375,0.04429169217231937,0.08351977664488072,926.8577882810871,630.7604791264748,19.0,2562.0,4,32,16,2,3,mp-MRI
prostate_21,320,320,20,2048000,2,TZ,24185,0.01180908203125,0.08232636109095573,0.1080260506212704,950.6728344014886,768.4249759310112,0.0,3248.0,4,32,16,2,3,mp-MRI
prostate_17,320,320,20,2048000,0,background,2023576,0.98807421875,0.04196115188616414,0.10855209344631327,190.25841258247775,320.58631584773866,0.0,3418.0,4,32,16,2,3,mp-MRI
prostate_17,320,320,20,2048000,1,PZ,13179,0.00643505859375,0.04504648960848288,0.07996029398798526,1115.1904545109644,671.5886733363413,0.0,2330.0,4,32,16,2,3,mp-MRI
prostate_17,320,320,20,2048000,2,TZ,11245,0.00549072265625,0.0539095449461753,0.07389570096400822,899.236682970209,616.9298698043804,0.0,2349.0,4,32,16,2,3,mp-MRI
prostate_40,320,320,20,2048000,0,background,2023953,0.98825830078125,0.04194160959197563,0.10772108297917529,273.8316877911691,414.30489107629006,0.0,3072.0,4,32,16,2,3,mp-MRI
prostate_40,320,320,20,2048000,1,PZ,8229,0.00401806640625,0.026503465430086054,0.06326074255496021,1049.2923198444525,606.171001101847,0.0,2452.0,4,32,16,2,3,mp-MRI
prostate_40,320,320,20,2048000,2,TZ,15818,0.0077236328125,0.06349648748932482,0.08754415062514259,825.4015046149956,534.915313300952,0.0,2428.0,4,32,16,2,3,mp-MRI
prostate_31,320,320,20,2048000,0,background,1999818,0.9764736328125,0.0413872953007626,0.15156806139308798,249.19647662937328,360.50694465169033,0.0,2754.0,4,32,16,2,3,mp-MRI
prostate_31,320,320,20,2048000,1,PZ,10401,0.00507861328125,0.018082093844187276,0.07108319751101203,1142.0429766368618,650.6817107184868,54.0,2477.0,4,32,16,2,3,mp-MRI
prostate_31,320,320,20,2048000,2,TZ,37781,0.01844775390625,0.07710624786569556,0.1345638669259485,847.6757894179614,523.2293638539201,0.0,2696.0,4,32,16,2,3,mp-MRI
prostate_07,320,320,20,2048000,0,background,2036601,0.99443408203125,0.04223232167821243,0.07439716745895057,534.1938118954081,516.7676886498989,0.0,3860.0,4,32,16,2,3,mp-MRI
prostate_07,320,320,20,2048000,1,PZ,5746,0.0028056640625,0.045865678786132937,0.0528941614137931,828.5356769926906,522.6137044614152,0.0,2890.0,4,32,16,2,3,mp-MRI
prostate_07,320,320,20,2048000,2,TZ,5653,0.00276025390625,0.0513304396116912,0.05246555922338984,819.9934548027596,666.2780833118828,0.0,3258.0,4,32,16,2,3,mp-MRI
prostate_35,320,320,20,2048000,0,background,1980383,0.96698388671875,0.040843944407021875,0.17867862083934252,361.39794474099205,475.2222676229581,0.0,3198.0,4,32,16,2,3,mp-MRI
prostate_35,320,320,20,2048000,1,PZ,6849,0.00334423828125,0.007436284664811544,0.05773261081545018,916.4695575996495,579.2402479472448,0.0,2677.0,4,32,16,2,3,mp-MRI
prostate_35,320,320,20,2048000,2,TZ,60768,0.029671875,0.10559052316856747,0.16968044918017017,904.965977159031,614.088057365674,0.0,3194.0,4,32,16,2,3,mp-MRI
prostate_44,320,320,20,2048000,0,background,2017168,0.9849453125,0.04182451193490751,0.12177045571187334,224.05741167815472,378.1083496759585,0.0,3013.0,4,32,16,2,3,mp-MRI
prostate_44,320,320,20,2048000,1,PZ,14079,0.00687451171875,0.03866831357920493,0.08262719169485756,1016.7189786206407,618.719950774953,0.0,2315.0,4,32,16,2,3,mp-MRI
prostate_44,320,320,20,2048000,2,TZ,16753,0.00818017578125,0.04695429759837073,0.09007363934824558,769.0549752283173,550.7320379404382,0.0,2519.0,4,32,16,2,3,mp-MRI
prostate_39,320,320,15,1536000,0,background,1495833,0.973849609375,0.030927623614906963,0.15958241662275935,360.1958667845943,359.33236462565424,0.0,3396.0,4,32,16,2,3,mp-MRI
prostate_39,320,320,15,1536000,1,PZ,5229,0.003404296875,0.010884200900222919,0.058246953892773276,969.7826544272327,591.5169858240828,47.0,2067.0,4,32,16,2,3,mp-MRI
prostate_39,320,320,15,1536000,2,TZ,34938,0.02274609375,0.10566776694230806,0.1490929541229774,926.083090045223,609.3004852600013,0.0,2382.0,4,32,16,2,3,mp-MRI
prostate_01,320,320,20,2048000,0,background,1997347,0.97526708984375,0.0413100729294047,0.15530999102264095,301.3035441513167,412.68301602270816,0.0,2948.0,4,32,16,2,3,mp-MRI
prostate_01,320,320,20,2048000,1,PZ,12273,0.00599267578125,0.02049475245504247,0.07718007267572888,988.7929601564409,557.5208367511451,0.0,2314.0,4,32,16,2,3,mp-MRI
prostate_01,320,320,20,2048000,2,TZ,38380,0.018740234375,0.07533128808236715,0.13560618713970993,900.9832204273059,542.1176862812115,0.0,2826.0,4,32,16,2,3,mp-MRI
prostate_13,320,320,20,2048000,0,background,2024108,0.988333984375,0.041965073097112095,0.10737746367109498,603.3663675554861,534.702191753312,0.0,3683.0,4,32,16,2,3,mp-MRI
prostate_13,320,320,20,2048000,1,PZ,8849,0.00432080078125,0.03378133681957531,0.06559063547381416,936.3973895355407,583.22341259383,0.0,2444.0,4,32,16,2,3,mp-MRI
prostate_13,320,320,20,2048000,2,TZ,15043,0.00734521484375,0.07160579611453052,0.08538889074492759,857.8939373795121,576.9006980647364,10.0,2608.0,4,32,16,2,3,mp-MRI
prostate_46,320,320,20,2048000,0,background,2023066,0.9878251953125,0.04188442095826787,0.10966575955293069,233.52749786709876,357.93418187776473,0.0,2973.0,4,32,16,2,3,mp-MRI
prostate_46,320,320,20,2048000,1,PZ,10644,0.005197265625,0.03624491320782031,0.071904478685428,711.1195509207065,455.3522148294853,0.0,1963.0,4,32,16,2,3,mp-MRI
prostate_46,320,320,20,2048000,2,TZ,14290,0.0069775390625,0.055397892330163775,0.0832397321663836,657.4236529041287,462.9525424462048,0.0,1956.0,4,32,16,2,3,mp-MRI
prostate_25,320,320,19,1945600,0,background,1897835,0.9754497327302631,0.03936636723305979,0.15474996493286008,313.2466154855401,389.59503285478945,0.0,3205.0,4,32,16,2,3,mp-MRI
prostate_25,320,320,19,1945600,1,PZ,5635,0.002896278782894737,0.010572980114057029,0.05373909519248048,916.8215616681455,495.26680952196386,0.0,1893.0,4,32,16,2,3,mp-MRI
prostate_25,320,320,19,1945600,2,TZ,42130,0.021653988486842104,0.12384379365740082,0.14555099886106496,907.6121528601947,509.2902703120819,0.0,2807.0,4,32,16,2,3,mp-MRI
prostate_29,320,320,15,1536000,0,background,1467415,0.9553483072916666,0.030291034125080746,0.20653793609556045,325.18634265017056,429.5579377929411,0.0,2849.0,4,32,16,2,3,mp-MRI
prostate_29,320,320,15,1536000,1,PZ,17513,0.011401692708333333,0.0160203280993499,0.1061682349467963,974.8495688916805,627.7753099533082,0.0,2234.0,4,32,16,2,3,mp-MRI
prostate_29,320,320,15,1536000,2,TZ,51072,0.03325,0.08548367502682905,0.17928869875148315,843.277774514411,542.2153127928798,0.0,2309.0,4,32,16,2,3,mp-MRI
prostate_37,256,256,15,983040,0,background,952633,0.9690684000651042,0.03858873675731759,0.17313242348088181,307.79496826164956,371.570719281932,0.0,2901.0,4,32,16,2,3,mp-MRI
prostate_37,256,256,15,983040,1,PZ,2777,0.0028249104817708332,0.00981726111708694,0.05307476201115572,784.2475693194094,439.06411143351164,5.0,1784.0,4,32,16,2,3,mp-MRI
prostate_37,256,256,15,983040,2,TZ,27630,0.028106689453125,0.13430299426398318,0.16527765566195146,702.5290988056461,450.57425329338616,0.0,2420.0,4,32,16,2,3,mp-MRI
