instance,shape_0,shape_1,shape_2,volume,class_idx,class_label,class_volume,class_volume_ratio,compactness,std,mean_intensity,std_intensity,min_intensity,max_intensity,modality,n_training_samples,n_test_samples,n_channels,n_classes,source
pancreas_135,512,512,60,15728640,2,cancer,4070,0.0002587636311848958,0.11675581370401086,0.016084050253840586,28.51154791154791,31.651662730789134,-47.0,159.0,3,281,139,1,3,CT
pancreas_382,512,512,111,29097984,0,background,29043830,0.9981389088673635,0.14195702285593728,0.04310020269595688,-659.9615103793129,461.39352801308445,-1024.0,1516.0,3,281,139,1,3,CT
pancreas_382,512,512,111,29097984,1,pancreas,52671,0.0018101254025021114,0.011895682938321368,0.042507044692961626,100.92756925063128,34.09357239231404,-117.0,231.0,3,281,139,1,3,CT
pancreas_382,512,512,111,29097984,2,cancer,1483,5.0965730134431306e-05,0.1234077024845202,0.007138846729604601,112.08631153068106,27.608462648139437,-45.0,179.0,3,281,139,1,3,CT
pancreas_035,512,512,73,19136512,0,background,19083359,0.9972224300854826,0.09510778264513305,0.05262941211800915,-500.4574057428779,517.478669035892,-1024.0,1342.0,3,281,139,1,3,CT
pancreas_035,512,512,73,19136512,1,pancreas,47151,0.0024639286407052655,0.010257600556354229,0.04957678586151709,119.92825178681258,57.873050628893765,-884.0,298.0,3,281,139,1,3,CT
pancreas_035,512,512,73,19136512,2,cancer,6002,0.0003136412738120719,0.1946206894135509,0.01770714271031481,30.031489503498833,19.99366381006217,-14.0,140.0,3,281,139,1,3,CT
pancreas_160,512,512,75,19660800,0,background,19616836,0.9977638753255208,0.0976716047452784,0.04723477978057318,-616.1502980399082,480.49174300676333,-1024.0,3071.0,3,281,139,1,3,CT
pancreas_160,512,512,75,19660800,1,pancreas,34540,0.0017567952473958334,0.012825399105466786,0.04187730791078334,81.75544296467864,58.91968005629683,-204.0,262.0,3,281,139,1,3,CT
pancreas_160,512,512,75,19660800,2,cancer,9424,0.00047932942708333334,0.14015780630436495,0.021888345537835058,74.93803056027164,26.828674607231903,-60.0,213.0,3,281,139,1,3,CT
pancreas_103,512,512,90,23592960,0,background,23526820,0.9971966213650174,0.11630681397121334,0.05287267444731107,-544.8556166536744,506.83428200168635,-1024.0,3071.0,3,281,139,1,3,CT
pancreas_103,512,512,90,23592960,1,pancreas,56919,0.0024125417073567706,0.007331837576751371,0.0490583463833309,94.98032291501958,65.26717964946637,-124.0,334.0,3,281,139,1,3,CT
pancreas_103,512,512,90,23592960,2,cancer,9221,0.00039083692762586803,0.09630803008986623,0.019765732319393332,44.09879622600586,46.48945921955933,-90.0,226.0,3,281,139,1,3,CT
pancreas_172,512,512,95,24903680,0,background,24813440,0.9963764391447368,0.12233370377521711,0.060086859312095474,-462.24942994602924,491.79344157031153,-1024.0,3071.0,3,281,139,1,3,CT
pancreas_172,512,512,95,24903680,1,pancreas,88942,0.003571440044202303,0.006138853221175505,0.05965471364622545,31.32735940275685,66.84967317949518,-186.0,2127.0,3,281,139,1,3,CT
pancreas_172,512,512,95,24903680,2,cancer,1298,5.2120811060855266e-05,0.14795429219933529,0.0072192862861854,68.47457627118644,28.867099717220228,-35.0,145.0,3,281,139,1,3,CT
pancreas_111,512,512,57,14942208,0,background,14906497,0.9976100587008292,0.07471837763288701,0.048828572370667025,-533.5088334972328,503.93636457152104,-1024.0,1324.0,3,281,139,1,3,CT
pancreas_111,512,512,57,14942208,1,pancreas,34801,0.0023290399919476427,0.003464278686269912,0.0482038957415646,77.84968822734979,46.03086604325624,-136.0,223.0,3,281,139,1,3,CT
pancreas_111,512,512,57,14942208,2,cancer,910,6.090130722313597e-05,0.03723286700431081,0.007803691322310889,46.33406593406593,31.107655040994313,-39.0,150.0,3,281,139,1,3,CT
pancreas_212,512,512,97,25427968,0,background,25379345,0.9980878141737476,0.12506395715148907,0.043686718480773164,-543.2470725702337,481.5579042379253,-1024.0,3071.0,3,281,139,1,3,CT
pancreas_212,512,512,97,25427968,1,pancreas,47950,0.001885718906048647,0.014308055640217188,0.04338390220180906,71.23501564129302,83.27978881081593,-189.0,2102.0,3,281,139,1,3,CT
pancreas_212,512,512,97,25427968,2,cancer,673,2.646692020376933e-05,0.16489952809881794,0.005144532992012588,58.91084695393759,37.228195764860004,-57.0,157.0,3,281,139,1,3,CT
pancreas_312,512,512,75,19660800,0,background,19643286,0.9991091918945313,0.09782492098985944,0.02983311191257019,-716.7426606220569,446.15154474796014,-1024.0,1790.0,3,281,139,1,3,CT
pancreas_312,512,512,75,19660800,1,pancreas,15785,0.0008028666178385417,0.02139999874981378,0.02832352419866704,102.41064301552106,34.744942603953234,-137.0,308.0,3,281,139,1,3,CT
pancreas_312,512,512,75,19660800,2,cancer,1729,8.794148763020834e-05,0.18314226380931958,0.009377299927216228,102.6229034123771,24.076873859447886,-9.0,171.0,3,281,139,1,3,CT
pancreas_300,512,512,85,22282240,0,background,22239536,0.99808349609375,0.1102107418655009,0.043735922524023536,-690.6756965612951,458.14162968300474,-1024.0,1842.0,3,281,139,1,3,CT
pancreas_300,512,512,85,22282240,1,pancreas,40522,0.0018185783835018383,0.019306391991709363,0.04260599906310191,127.99511376536202,29.639371630271135,-114.0,328.0,3,281,139,1,3,CT
pancreas_300,512,512,85,22282240,2,cancer,2182,9.792552274816177e-05,0.2862892707766863,0.009895248018122051,135.99587534372137,15.244613523001188,59.0,203.0,3,281,139,1,3,CT
pancreas_200,512,512,89,23330816,0,background,23282052,0.9979098887925737,0.11516246078699659,0.04566993149290585,-535.2418826313076,481.5670620155754,-1024.0,3071.0,3,281,139,1,3,CT
pancreas_200,512,512,89,23330816,1,pancreas,46058,0.0019741272658444524,0.010505869912108777,0.04438727393502197,29.661209778974335,48.54583648011724,-163.0,166.0,3,281,139,1,3,CT
pancreas_200,512,512,89,23330816,2,cancer,2706,0.00011598394158181179,0.0670244270660485,0.010768959527600213,63.821877309682186,26.731177592013275,-30.0,174.0,3,281,139,1,3,CT
pancreas_355,512,512,86,22544384,0,background,22498142,0.9979488461516625,0.11146375162854534,0.04524319414263275,-610.8516800631803,496.7818104732127,-1024.0,2871.0,3,281,139,1,3,CT
pancreas_355,512,512,86,22544384,1,pancreas,41883,0.0018578019253043241,0.005960236951660452,0.04306217014167754,89.7606666189146,30.611954815449028,-300.0,236.0,3,281,139,1,3,CT
pancreas_355,512,512,86,22544384,2,cancer,4359,0.00019335192303324855,0.1310992696146261,0.013903759853618795,62.82220692819454,18.811029516432047,4.0,117.0,3,281,139,1,3,CT
pancreas_404,512,512,105,27525120,0,background,27492313,0.998808106921968,0.13485392537643243,0.03450322403663943,-543.138651847882,482.41850614983827,-1024.0,1281.0,3,281,139,1,3,CT
pancreas_404,512,512,105,27525120,1,pancreas,31535,0.0011456807454427083,0.004248862592746761,0.03382851106791815,11.12287934041541,56.804800086859444,-138.0,194.0,3,281,139,1,3,CT
pancreas_404,512,512,105,27525120,2,cancer,1272,4.621233258928571e-05,0.1256497403484786,0.0067978082504292344,85.25471698113208,49.46327867084415,-86.0,174.0,3,281,139,1,3,CT
pancreas_255,512,512,99,25952256,0,background,25894548,0.9977763782848011,0.127422161251881,0.04710283666262961,-593.2593250131263,486.7847544428115,-1024.0,3071.0,3,281,139,1,3,CT
pancreas_255,512,512,99,25952256,1,pancreas,54975,0.002118312951290246,0.015411723077166456,0.04597636024665824,82.20383810823101,112.76739131373297,-158.0,2241.0,3,281,139,1,3,CT
pancreas_255,512,512,99,25952256,2,cancer,2733,0.00010530876390861742,0.04712577005285389,0.010261465488557489,83.60409806073912,30.95906692938017,-21.0,375.0,3,281,139,1,3,CT
pancreas_328,512,512,95,24903680,0,background,24879090,0.9990125957288241,0.12273616776492624,0.031407472104280354,-585.3150478574578,482.79207862740657,-1024.0,3071.0,3,281,139,1,3,CT
pancreas_328,512,512,95,24903680,1,pancreas,24099,0.0009676883095189145,0.035522508457832565,0.031092633996730273,52.88796215610606,33.302990150833196,-128.0,707.0,3,281,139,1,3,CT
pancreas_328,512,512,95,24903680,2,cancer,491,1.9715961657072367e-05,0.22319414481780234,0.004440222172136242,45.92260692464358,34.75872786885875,-80.0,122.0,3,281,139,1,3,CT
pancreas_228,512,512,113,29622272,0,background,29595319,0.9990901103061912,0.14451408847366973,0.030150651643934406,-684.6517898996121,463.7584966809159,-1024.0,2209.0,3,281,139,1,3,CT
pancreas_228,512,512,113,29622272,1,pancreas,25697,0.0008674891649094303,0.01614706867492417,0.029440391088742395,91.25310347511383,32.93134069226115,-89.0,384.0,3,281,139,1,3,CT
pancreas_228,512,512,113,29622272,2,cancer,1256,4.240052889933628e-05,0.18317479156748054,0.006511430802403148,103.38614649681529,23.742878901395034,-21.0,191.0,3,281,139,1,3,CT
pancreas_181,512,512,87,22806528,0,background,22776322,0.998675554648213,0.11280617282053779,0.03636882176118822,-646.6818470076073,461.750022143331,-1024.0,1463.0,3,281,139,1,3,CT
pancreas_181,512,512,87,22806528,1,pancreas,27931,0.0012246932106456537,0.030290971427257604,0.03497418100807213,97.82943682646521,33.245074097371024,-93.0,295.0,3,281,139,1,3,CT
pancreas_181,512,512,87,22806528,2,cancer,2275,9.97521411413434e-05,0.2421632775806101,0.00998710121364941,78.13538461538461,26.298525438447804,-2.0,158.0,3,281,139,1,3,CT
pancreas_336,512,512,92,24117248,0,background,24080392,0.9984717991041101,0.11892406704793465,0.03906232837289261,-606.1504519527755,478.7071589892179,-1024.0,1333.0,3,281,139,1,3,CT
pancreas_336,512,512,92,24117248,1,pancreas,33873,0.0014045134834621263,0.010493442948687082,0.03745051168324266,77.79281433590175,36.874644915374724,-105.0,192.0,3,281,139,1,3,CT
pancreas_336,512,512,92,24117248,2,cancer,2983,0.00012368741242781928,0.16963547978217805,0.011120796457621304,93.79584311096212,22.054595565011628,-2.0,159.0,3,281,139,1,3,CT
pancreas_081,512,512,47,12320768,0,background,12294365,0.9978570329382065,0.06180561412429789,0.0462425643100115,-380.03292695474715,502.9595415935444,-1024.0,1478.0,3,281,139,1,3,CT
pancreas_081,512,512,47,12320768,1,pancreas,23621,0.0019171694491771942,0.018093257401066053,0.043743501351405235,56.996782524025235,44.6560880248491,-102.0,579.0,3,281,139,1,3,CT
pancreas_081,512,512,47,12320768,2,cancer,2782,0.00022579761261635637,0.10973698378426254,0.015024866989577211,17.772825305535587,17.69985424392884,-34.0,108.0,3,281,139,1,3,CT
pancreas_236,512,512,81,21233664,0,background,21213896,0.9990690254870757,0.10539259843412349,0.030497668753211644,-561.7945434916811,496.75248950388567,-1024.0,3071.0,3,281,139,1,3,CT
pancreas_236,512,512,81,21233664,1,pancreas,17682,0.0008327342845775463,0.011659938058434047,0.02884511809975583,107.32603777853184,150.52808549880095,-108.0,2329.0,3,281,139,1,3,CT
pancreas_236,512,512,81,21233664,2,cancer,2086,9.824022834683642e-05,0.12679913510476232,0.009911134001937268,82.80105465004794,26.776698468309814,-10.0,168.0,3,281,139,1,3,CT
pancreas_247,512,512,89,23330816,0,background,23272340,0.9974936153111833,0.11508969242224422,0.05000102723553188,-565.1620918652787,509.3261430704682,-1024.0,2787.0,3,281,139,1,3,CT
pancreas_247,512,512,89,23330816,1,pancreas,56573,0.0024248187461595855,0.013545654618053864,0.04918271037882898,101.52381878281159,110.49145538173975,-163.0,2589.0,3,281,139,1,3,CT
pancreas_247,512,512,89,23330816,2,cancer,1903,8.156594265712781e-05,0.14526600536892548,0.009031018195869734,67.82080924855491,28.20588944990759,-21.0,161.0,3,281,139,1,3,CT
pancreas_416,512,512,116,30408704,0,background,30384067,0.999189804340231,0.1480756483975336,0.028452403110490417,-610.3993621064619,480.26624271773835,-1024.0,1490.0,3,281,139,1,3,CT
pancreas_416,512,512,116,30408704,1,pancreas,21809,0.0007171959712587554,0.003576685661031744,0.02677090960721309,58.433949286991606,29.48646403797956,-79.0,153.0,3,281,139,1,3,CT
pancreas_416,512,512,116,30408704,2,cancer,2828,9.299968851023707e-05,0.04145418564187247,0.00964318617305369,72.18210749646393,20.032445523071758,-62.0,132.0,3,281,139,1,3,CT
pancreas_347,512,512,89,23330816,0,background,23294056,0.9984244014439958,0.11525781368379694,0.03966252696430735,-703.4099021226702,457.0838220814101,-1024.0,3071.0,3,281,139,1,3,CT
pancreas_347,512,512,89,23330816,1,pancreas,36457,0.0015626114405942768,0.006953710226936206,0.03949898335501745,86.15330389225663,59.54228919754526,-82.0,1503.0,3,281,139,1,3,CT
pancreas_347,512,512,89,23330816,2,cancer,303,1.2987115409936798e-05,0.16626533840887484,0.0036037406600321832,116.78547854785478,28.887459799744992,-7.0,184.0,3,281,139,1,3,CT
pancreas_259,512,512,88,23068672,0,background,23040401,0.9987744851545854,0.1140916072979914,0.03498589656959349,-606.4272952541061,481.36801728832074,-1024.0,2363.0,3,281,139,1,3,CT
pancreas_259,512,512,88,23068672,1,pancreas,24678,0.001069762490012429,0.010109465692015979,0.032689724658175524,107.02386741227004,38.24896419642773,-130.0,283.0,3,281,139,1,3,CT
pancreas_259,512,512,88,23068672,2,cancer,3593,0.0001557523554021662,0.08924477531077545,0.012479106402541202,106.15140551071528,29.92371614677711,-11.0,216.0,3,281,139,1,3,CT
pancreas_224,512,512,93,24379392,0,background,24347353,0.9986858162828671,0.12019009253169409,0.036227843412083315,-552.1266236621287,481.6702830690551,-1024.0,3071.0,3,281,139,1,3,CT
pancreas_224,512,512,93,24379392,1,pancreas,30568,0.0012538458711357527,0.011654077864443722,0.03538748001295261,72.77747971735148,50.467158903084645,-154.0,236.0,3,281,139,1,3,CT
pancreas_224,512,512,93,24379392,2,cancer,1471,6.0337845997143814e-05,0.12387832591958838,0.007767509597128794,116.52753229095853,32.56061267208257,-44.0,203.0,3,281,139,1,3,CT
pancreas_093,512,512,97,25427968,0,background,25375140,0.997922445080944,0.12501464314141914,0.04553283084340801,-644.5801153412356,477.86520709607044,-1024.0,3071.0,3,281,139,1,3,CT
pancreas_093,512,512,97,25427968,1,pancreas,47723,0.0018767917279115657,0.007804013149201397,0.04328128210579714,41.38729752949312,51.622142538156126,-333.0,463.0,3,281,139,1,3,CT
pancreas_093,512,512,97,25427968,2,cancer,5105,0.00020076319114449098,0.1788309353858917,0.014167670425499119,15.623702252693437,28.46531002869735,-92.0,146.0,3,281,139,1,3,CT
pancreas_193,512,512,113,29622272,0,background,29577357,0.9984837422328713,0.14437561942791804,0.038909622582496264,-497.3094910745406,506.1314842979308,-1024.0,2832.0,3,281,139,1,3,CT
pancreas_193,512,512,113,29622272,1,pancreas,40272,0.001359517595409292,0.00601482868949388,0.036846564389602515,80.27105681366706,47.89092089869208,-165.0,275.0,3,281,139,1,3,CT
pancreas_193,512,512,113,29622272,2,cancer,4643,0.00015674017171944137,0.11377755798418399,0.01251861031576535,81.29937540383372,37.102316948343216,-96.0,200.0,3,281,139,1,3,CT
pancreas_302,512,512,83,21757952,0,background,21702530,0.9974527933511389,0.10763691079634725,0.05040553925065177,-636.1308286176773,478.29299041397906,-1024.0,1334.0,3,281,139,1,3,CT
pancreas_302,512,512,83,21757952,1,pancreas,53798,0.002472567271037274,0.01850731348446593,0.04966340385160337,87.98109595152236,45.587418819763755,-239.0,228.0,3,281,139,1,3,CT
pancreas_302,512,512,83,21757952,2,cancer,1624,7.463937782379519e-05,0.23726050954365574,0.008639085992572898,79.14655172413794,26.719731282958882,-14.0,158.0,3,281,139,1,3,CT
pancreas_361,512,512,68,17825792,0,background,17788044,0.9978823942296645,0.08875908510084746,0.04596870148412755,-471.2807644280619,511.8867196919977,-1024.0,1564.0,3,281,139,1,3,CT
pancreas_361,512,512,68,17825792,1,pancreas,36556,0.00205073637120864,0.0039361137507493635,0.04523859913331096,124.87058212058211,38.77844258421645,-74.0,295.0,3,281,139,1,3,CT
pancreas_361,512,512,68,17825792,2,cancer,1192,6.686939912683824e-05,0.06083756453542439,0.008177097749831592,104.18456375838926,26.928338220290115,21.0,199.0,3,281,139,1,3,CT
pancreas_261,512,512,161,42205184,0,background,42174693,0.999277553202943,0.19862499496598707,0.026868659581048896,-561.3911100431721,504.7434406215485,-1024.0,3071.0,3,281,139,1,3,CT
pancreas_261,512,512,161,42205184,1,pancreas,27657,0.0006552986476732337,0.007346141876686842,0.025590412879740242,125.35397910113173,57.425974158306744,-99.0,271.0,3,281,139,1,3,CT
pancreas_261,512,512,161,42205184,2,cancer,2834,6.714814938373447e-05,0.2248640689575912,0.008194122314791018,130.42801693719125,32.05822274453428,-5.0,249.0,3,281,139,1,3,CT
pancreas_210,512,512,93,24379392,0,background,24340264,0.9983950379074261,0.12017181012177587,0.040029816253077444,-575.4337400366734,491.4758769137359,-1024.0,2791.0,3,281,139,1,3,CT
pancreas_210,512,512,93,24379392,1,pancreas,37349,0.0015319906255250337,0.011666675071373013,0.03911065878054459,97.21973814559962,133.15900942854043,-885.0,2786.0,3,281,139,1,3,CT
pancreas_210,512,512,93,24379392,2,cancer,1779,7.297146704889113e-05,0.27722290750950546,0.00854202213845643,100.90163012928612,37.08692511123138,-36.0,317.0,3,281,139,1,3,CT
pancreas_310,512,512,81,21233664,0,background,21217029,0.9992165742097078,0.10539722984791211,0.027978778285037153,-624.3028718111287,470.0944159978687,-1024.0,2980.0,3,281,139,1,3,CT
pancreas_310,512,512,81,21233664,1,pancreas,14904,0.000701904296875,0.004637793249099005,0.026484176921947725,23.998456790123456,44.70932163418956,-531.0,451.0,3,281,139,1,3,CT
pancreas_310,512,512,81,21233664,2,cancer,1731,8.152149341724537e-05,0.09251391548215855,0.0090285573412012,44.75678798382438,28.45666846643612,-116.0,133.0,3,281,139,1,3,CT
pancreas_226,512,512,104,27262976,0,background,27231413,0.9988422760596642,0.1336377966500517,0.03400564093813963,-579.6071229208708,501.1300130002328,-1024.0,2154.0,3,281,139,1,3,CT
pancreas_226,512,512,104,27262976,1,pancreas,28219,0.0010350667513333834,0.006566714688143376,0.032155798670746034,108.06509798362805,174.61203697848788,-293.0,3009.0,3,281,139,1,3,CT
pancreas_226,512,512,104,27262976,2,cancer,3344,0.00012265718900240384,0.23047239770257644,0.011074391370021088,48.42613636363637,27.63385082878132,-40.0,168.0,3,281,139,1,3,CT
pancreas_091,512,512,71,18612224,0,background,18539113,0.9960718826508858,0.09243356850193482,0.06255147674679996,-581.8932330257655,471.546501262647,-1024.0,3071.0,3,281,139,1,3,CT
pancreas_091,512,512,71,18612224,1,pancreas,63812,0.003428499463578345,0.017070602541875125,0.05845292854089207,-24.48263649470319,45.9043846142919,-165.0,575.0,3,281,139,1,3,CT
pancreas_091,512,512,71,18612224,2,cancer,9299,0.0004996178855358715,0.1661447622673857,0.022346549342221585,16.171846435100548,29.414276010621535,-131.0,144.0,3,281,139,1,3,CT
pancreas_326,512,512,89,23330816,0,background,23303714,0.9988383603899667,0.1152953978378403,0.03406303279876666,-565.1047392274038,479.40992068698836,-1024.0,1598.0,3,281,139,1,3,CT
pancreas_326,512,512,89,23330816,1,pancreas,24473,0.001048956024512816,0.009741492691583578,0.03237059955841869,72.97090671352102,32.967654323366915,-92.0,179.0,3,281,139,1,3,CT
pancreas_326,512,512,89,23330816,2,cancer,2629,0.00011268358552054074,0.11554081315059159,0.010614654395225574,83.32369722327881,22.376014280624712,-14.0,161.0,3,281,139,1,3,CT
pancreas_191,512,512,57,14942208,0,background,14890425,0.9965344479209498,0.07455826163423644,0.05876684463060323,-545.7401147381622,504.89142844155583,-1024.0,3071.0,3,281,139,1,3,CT
pancreas_191,512,512,57,14942208,1,pancreas,45174,0.0030232479697779604,0.009162456156866467,0.05490089199176326,50.28283968654536,51.971506005881224,-151.0,263.0,3,281,139,1,3,CT
pancreas_191,512,512,57,14942208,2,cancer,6609,0.00044230410927220394,0.17704459051413862,0.02102637573019007,64.61733999092147,28.97191144404521,-47.0,199.0,3,281,139,1,3,CT
pancreas_414,512,512,169,44302336,0,background,44174674,0.9971183912288508,0.2062925946041028,0.053603219138774624,-727.5818505417833,448.97960564090425,-1024.0,3071.0,3,281,139,1,3,CT
pancreas_414,512,512,169,44302336,1,pancreas,50929,0.0011495782073432878,0.017068167044474385,0.0338859362758157,112.69459443539044,48.52156990671608,-105.0,572.0,3,281,139,1,3,CT
pancreas_414,512,512,169,44302336,2,cancer,76733,0.0017320305638059356,0.2235777538612727,0.041581614133317575,66.39166981611562,32.15665028822696,-83.0,276.0,3,281,139,1,3,CT
pancreas_345,512,512,84,22020096,0,background,21983673,0.9983459200177874,0.10906238464908928,0.04063673217207766,-634.2495772203307,481.2729659093701,-1024.0,3071.0,3,281,139,1,3,CT
pancreas_345,512,512,84,22020096,1,pancreas,35228,0.0015998113723028275,0.005133732117989151,0.039965634936479824,92.3142102872715,39.65665025368201,-74.0,222.0,3,281,139,1,3,CT
pancreas_345,512,512,84,22020096,2,cancer,1195,5.4268609909784227e-05,0.15536454176817427,0.007366523252373319,118.8560669456067,21.925000412964398,48.0,181.0,3,281,139,1,3,CT
pancreas_418,512,512,44,11534336,0,background,11503819,0.9973542473532937,0.057883754765202786,0.05136879052147239,-458.8244446474688,523.8834681511527,-1024.0,1215.0,3,281,139,1,3,CT
pancreas_418,512,512,44,11534336,1,pancreas,29415,0.0025502118197354403,0.0025837981702730023,0.05043518850376037,94.44626891041986,32.14088633079812,-81.0,192.0,3,281,139,1,3,CT
pancreas_418,512,512,44,11534336,2,cancer,1102,9.554082697088069e-05,0.04325430768225292,0.009774031866188372,84.12522686025409,24.269709536623868,-8.0,152.0,3,281,139,1,3,CT
pancreas_249,512,512,123,32243712,0,background,32206661,0.9988509077366775,0.1562166198933904,0.03387878171205216,-638.1596184093719,471.9980471378644,-1024.0,3071.0,3,281,139,1,3,CT
pancreas_249,512,512,123,32243712,1,pancreas,34444,0.0010682392895706302,0.004112228158892572,0.03266646834892015,37.69187666937638,77.52493106681723,-172.0,2091.0,3,281,139,1,3,CT
pancreas_249,512,512,123,32243712,2,cancer,2607,8.085297375190549e-05,0.12408611957860614,0.008991464649797288,71.0306866129651,32.174387845699236,-52.0,208.0,3,281,139,1,3,CT
pancreas_183,512,512,76,19922944,0,background,19907423,0.9992209484702662,0.09911051039612631,0.027900620216184002,-682.7332121791957,459.6683366776627,-1024.0,1714.0,3,281,139,1,3,CT
pancreas_183,512,512,76,19922944,1,pancreas,13709,0.0006881011159796463,0.009788410075141167,0.026222654953948266,107.82267123787292,47.454023046400366,-331.0,277.0,3,281,139,1,3,CT
pancreas_183,512,512,76,19922944,2,cancer,1812,9.095041375411184e-05,0.15962233569553957,0.009536358937055286,125.75441501103752,31.404992807241804,-10.0,210.0,3,281,139,1,3,CT
pancreas_334,512,512,91,23855104,0,background,23822577,0.998636476286165,0.11772722113045297,0.03690073870421578,-700.2398608261399,459.2061660532707,-1024.0,1790.0,3,281,139,1,3,CT
pancreas_334,512,512,91,23855104,1,pancreas,31748,0.0013308682284512363,0.009657001621430525,0.0364567828834332,116.9624858258788,45.093823878846884,-66.0,236.0,3,281,139,1,3,CT
pancreas_334,512,512,91,23855104,2,cancer,779,3.265548538375687e-05,0.07692421909824353,0.005714404518672747,122.83183568677792,19.001755559560102,65.0,178.0,3,281,139,1,3,CT
pancreas_083,512,512,83,21757952,0,background,21675756,0.9962222547416227,0.107402735276667,0.061347158851410545,-615.0011146093359,499.30511602531584,-1024.0,1485.0,3,281,139,1,3,CT
pancreas_083,512,512,83,21757952,1,pancreas,75257,0.003458827374929405,0.011679035532593099,0.05870999819553472,96.54600900912872,38.406324510920385,-133.0,249.0,3,281,139,1,3,CT
pancreas_083,512,512,83,21757952,2,cancer,6939,0.00031891788344785393,0.13628363740219476,0.01785542424115115,49.333477446317914,37.118926691362226,-52.0,204.0,3,281,139,1,3,CT
pancreas_234,512,512,81,21233664,0,background,21186887,0.9977970358766155,0.10519081673159118,0.046884017238880596,-673.3118792298274,467.06334447104433,-1024.0,1713.0,3,281,139,1,3,CT
pancreas_234,512,512,81,21233664,1,pancreas,40090,0.0018880396713445216,0.015420976799655118,0.043410539936102624,100.51179845347967,38.71323179189253,-78.0,471.0,3,281,139,1,3,CT
pancreas_234,512,512,81,21233664,2,cancer,6687,0.00031492445203993056,0.11433096119341102,0.017743316336847736,94.07701510393301,29.382955237769764,-33.0,186.0,3,281,139,1,3,CT
pancreas_357,512,512,44,11534336,0,background,11487213,0.9959145459261808,0.05773785600487521,0.06378685710105289,-441.92428589946053,496.1753752404409,-1024.0,1355.0,3,281,139,1,3,CT
